date,store id,product id,category,location,inventory level,units sold,units ordered,demand forecast,price,discount,weather condition,holiday/promotion,competitor pricing,seasonality,record_id,region,city,state,country,store_name
2025-01-01,S004,P0001,Toys,East,2002.513,144.27,144.27,150.18,57.05,25.37,Snowy,0.0,53.99,Winter,live-1775115466-015,East,Kolkata,West Bengal,India,Retail Hub 4
2025-01-01,S001,P0024,Automotive Parts,East,1436.043,144.088,144.088,154.06,51.46,12.95,Snowy,1.0,52.98,Winter,live-1775115493-001,East,Guwahati,Assam,India,Retail Hub 1
2025-01-02,S005,P0027,Beauty & Personal Care,East,2196.808,159.352,210.435,164.89,56.71,4.59,Rainy,0.0,59.05,Winter,live-1775115493-002,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-01,S006,P0016,Clothing,West,1300.081,116.981,127.767,124.36,19.46,16.11,Cloudy,0.0,20.27,Winter,live-1775115493-003,West,Surat,Gujarat,India,Retail Hub
2025-01-01,S003,P0021,EV Vehicles,East,1572.378,118.435,124.755,124.04,51.33,4.42,Cloudy,0.0,49.09,Winter,live-1775115493-004,East,Bhubaneswar,Odisha,India,Retail Hub 3
2024-01-01,S001,P0010,Electronics,South,265.92,206.264,206.264,222.26,30.02,10.56,Rainy,0.0,30.01,Winter,live-1775115493-005,South,Coimbatore,Tamil Nadu,India,Retail Hub 1
2025-01-02,S003,P0003,Furniture,South,1458.419,160.135,177.222,165.64,25.33,6.6,Sunny,0.0,24.19,Winter,live-1775115493-006,South,Coimbatore,Tamil Nadu,India,Retail Hub 3
2024-01-01,S005,P0010,Groceries,North,192.671,48.185,55.424,49.23,22.32,11.59,Snowy,0.0,23.12,Winter,live-1775115493-007,North,Lucknow,Uttar Pradesh,India,Retail Hub 5
2025-01-02,S004,P0025,Home Appliances,East,1873.771,166.506,189.584,177.55,57.57,16.28,Rainy,0.0,59.91,Winter,live-1775115493-008,East,Bhubaneswar,Odisha,India,Retail Hub 4
2025-01-01,S003,P0030,Industrial Tools,East,2035.053,170.86,170.86,173.56,61.72,22.17,Sunny,0.0,63.04,Winter,live-1775115493-009,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-01,S002,P0029,Office Supplies,East,1519.747,179.481,179.481,192.36,67.41,22.67,Rainy,0.0,67.21,Winter,live-1775115493-010,East,Kolkata,West Bengal,India,Retail Hub 2
2025-01-02,S002,P0028,Pet Supplies,West,1410.068,185.375,190.873,188.93,61.2,19.01,Cloudy,1.0,63.07,Winter,live-1775115493-011,West,Surat,Gujarat,India,Retail Hub 2
2025-01-03,S006,P0023,Pharmaceuticals,East,1114.923,134.481,180.889,144.71,53.41,10.07,Cloudy,0.0,55.04,Winter,live-1775115493-012,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-03,S003,P0022,Semiconductors,West,1279.848,122.067,146.219,126.51,54.78,6.06,Sunny,0.0,54.21,Winter,live-1775115493-013,West,Surat,Gujarat,India,Retail Hub 3
2025-01-02,S002,P0026,Sports Equipment,South,1523.503,154.068,185.094,164.47,60.25,1.77,Rainy,0.0,57.6,Winter,live-1775115493-014,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-01,S003,P0006,Toys,East,1608.221,136.646,138.656,143.2,18.65,17.18,Sunny,0.0,17.97,Winter,live-1775115493-015,East,Bhubaneswar,Odisha,India,Retail Hub 3
2025-01-01,S003,Automotive Parts,Automotive Parts,East,341.97,222.103,235.768,238.28,69.75,8.29,Sunny,0.0,70.71,Winter,live-1775115519-001,Nan,Unknown,Unknown,India,Retail Hub 3
2025-01-01,S006,P0027,Beauty & Personal Care,East,1654.963,139.073,165.582,149.47,57.14,2.01,Rainy,0.0,55.04,Winter,live-1775115519-002,East,Kolkata,West Bengal,India,Retail Hub
2025-01-01,S005,P0019,Clothing,West,1783.318,206.462,206.462,216.0,80.28,23.23,Cloudy,1.0,81.9,Winter,live-1775115519-003,West,Mumbai,Maharashtra,India,Retail Hub 5
2025-01-02,S003,P0021,EV Vehicles,East,1282.84,210.71,210.71,224.26,52.38,26.69,Rainy,1.0,50.41,Winter,live-1775115519-004,East,Guwahati,Assam,India,Retail Hub 3
2024-01-02,S003,P0008,Electronics,South,260.867,19.277,229.698,20.56,62.78,5.05,Sunny,0.0,59.55,Winter,live-1775115519-005,South,Hyderabad,Telangana,India,Retail Hub 3
2024-01-01,S003,P0012,Furniture,South,219.868,157.264,174.638,159.58,70.14,8.95,Snowy,0.0,67.64,Winter,live-1775115519-006,South,Bengaluru,Karnataka,India,Retail Hub 3
2025-01-01,S006,P0004,Groceries,West,1605.006,130.821,135.687,136.87,84.55,5.66,Snowy,1.0,83.97,Winter,live-1775115519-007,West,Mumbai,Maharashtra,India,Retail Hub
2025-01-02,S005,P0025,Home Appliances,East,1844.347,140.894,162.831,149.69,73.27,27.09,Rainy,0.0,72.43,Winter,live-1775115519-008,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-02,S001,P0030,Industrial Tools,East,1328.896,168.364,190.936,175.43,62.97,10.35,Snowy,0.0,60.64,Winter,live-1775115519-009,East,Guwahati,Assam,India,Retail Hub 1
2025-01-04,S001,P0029,Office Supplies,East,1380.815,213.743,213.743,219.41,60.18,18.13,Sunny,1.0,59.63,Winter,live-1775115519-010,East,Guwahati,Assam,India,Retail Hub 1
2025-01-04,S005,P0028,Pet Supplies,West,1514.386,204.599,204.599,220.31,64.77,16.29,Cloudy,0.0,65.17,Winter,live-1775115519-011,West,Surat,Gujarat,India,Retail Hub 5
2025-01-01,S002,P0023,Pharmaceuticals,South,1478.212,138.632,155.792,145.5,54.58,20.32,Snowy,0.0,52.7,Winter,live-1775115519-012,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-02,S005,P0022,Semiconductors,South,1577.566,160.38,172.68,164.51,59.37,6.17,Rainy,0.0,60.76,Winter,live-1775115519-013,South,Hyderabad,Telangana,India,Retail Hub 5
2025-01-03,S004,P0026,Sports Equipment,East,1345.041,241.697,241.697,246.56,60.38,8.03,Rainy,1.0,56.9,Winter,live-1775115519-014,East,Bhubaneswar,Odisha,India,Retail Hub 4
2023-12-31,S003,P0019,Toys,South,341.22,11.469,65.414,11.67,22.84,3.32,Snowy,0.0,23.51,Winter,live-1775115519-015,South,Kochi,Kerala,India,Retail Hub 3
2025-01-03,S003,P0024,Automotive Parts,East,1443.372,189.369,189.369,199.39,60.67,5.29,Snowy,0.0,60.03,Winter,live-1775115544-001,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-01,S002,P0027,Beauty & Personal Care,East,2099.186,161.192,183.69,166.83,66.59,23.19,Sunny,0.0,64.68,Winter,live-1775115544-002,East,Bhubaneswar,Odisha,India,Retail Hub 2
2025-01-01,S003,P0001,Clothing,West,1788.913,127.502,132.1,135.96,53.63,7.83,Cloudy,0.0,52.19,Winter,live-1775115544-003,West,Ahmedabad,Gujarat,India,Retail Hub 3
2025-01-01,S004,P0021,EV Vehicles,West,1500.561,154.141,154.141,160.35,49.06,8.64,Cloudy,0.0,49.44,Winter,live-1775115544-004,West,Surat,Gujarat,India,Retail Hub 4
2025-01-01,S002,P0013,Electronics,West,1399.827,124.913,132.739,132.85,89.58,12.62,Rainy,0.0,85.67,Winter,live-1775115544-005,West,Surat,Gujarat,India,Retail Hub 2
2023-12-31,S003,P0017,Furniture,West,130.586,36.894,203.373,39.55,94.66,20.72,Cloudy,0.0,97.36,Winter,live-1775115544-006,West,Ahmedabad,Gujarat,India,Retail Hub 3
2025-01-01,S005,P0013,Groceries,North,2022.82,149.007,151.008,150.76,65.7,3.01,Sunny,1.0,62.57,Winter,live-1775115544-007,North,New Delhi,Delhi,India,Retail Hub 5
2025-01-02,S001,P0025,Home Appliances,East,1511.871,176.696,176.696,188.43,53.61,13.3,Rainy,1.0,55.48,Winter,live-1775115544-008,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-03,S005,P0030,Industrial Tools,East,1949.297,304.743,304.743,325.4,61.28,23.94,Sunny,1.0,63.86,Winter,live-1775115544-009,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-01,S001,P0029,Office Supplies,South,1435.967,164.846,164.846,168.98,71.24,14.25,Rainy,0.0,68.79,Winter,live-1775115544-010,South,Hyderabad,Telangana,India,Retail Hub 1
2025-01-02,S006,P0028,Pet Supplies,East,1551.435,131.105,167.685,140.1,61.39,15.18,Rainy,0.0,60.3,Winter,live-1775115544-011,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-02,S006,P0023,Pharmaceuticals,East,1078.754,125.797,141.176,133.69,67.63,11.51,Sunny,0.0,68.49,Winter,live-1775115544-012,East,Guwahati,Assam,India,Retail Hub
2025-01-01,S005,P0022,Semiconductors,East,1611.805,134.65,156.653,140.66,53.82,11.77,Sunny,0.0,56.23,Winter,live-1775115544-013,East,Guwahati,Assam,India,Retail Hub 5
2025-01-01,S002,P0026,Sports Equipment,East,1563.368,158.855,161.294,160.97,65.55,11.57,Sunny,0.0,61.72,Winter,live-1775115544-014,East,Guwahati,Assam,India,Retail Hub 2
2025-01-01,S004,P0016,Toys,North,2004.046,160.12,160.12,166.75,42.63,10.44,Sunny,1.0,42.74,Winter,live-1775115544-015,North,Chandigarh,Chandigarh,India,Retail Hub 4
2025-01-01,S006,P0024,Automotive Parts,East,1350.514,132.531,134.702,139.32,53.16,12.33,Snowy,0.0,50.33,Winter,live-1775115570-001,East,Guwahati,Assam,India,Retail Hub
2025-01-04,S003,P0027,Beauty & Personal Care,South,1457.648,236.446,236.446,240.62,70.06,21.59,Sunny,0.0,66.75,Winter,live-1775115570-002,South,Hyderabad,Telangana,India,Retail Hub 3
2024-01-01,S006,P0009,Clothing,East,165.953,14.158,126.3,14.46,23.48,4.05,Rainy,0.0,24.32,Winter,live-1775115570-003,East,Guwahati,Assam,India,Retail Hub
2025-01-04,S001,P0021,EV Vehicles,East,950.602,191.826,193.142,200.45,63.45,14.1,Cloudy,0.0,63.26,Winter,live-1775115570-004,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-01,S002,P0011,Electronics,West,1927.507,134.059,167.853,144.47,89.29,6.49,Cloudy,0.0,86.23,Winter,live-1775115570-005,West,Mumbai,Maharashtra,India,Retail Hub 2
2024-01-02,S006,P0009,Furniture,North,280.456,206.958,213.487,213.5,55.62,14.42,Cloudy,0.0,54.8,Winter,live-1775115570-006,North,Lucknow,Uttar Pradesh,India,Retail Hub
2023-12-31,S004,P0017,Groceries,South,154.969,113.204,199.361,115.18,62.5,4.18,Sunny,1.0,64.44,Winter,live-1775115570-007,South,Chennai,Tamil Nadu,India,Retail Hub 4
2025-01-03,S003,P0025,Home Appliances,East,1449.19,155.427,155.427,166.69,73.33,15.65,Sunny,0.0,72.88,Winter,live-1775115570-008,East,Guwahati,Assam,India,Retail Hub 3
2025-01-01,S005,P0030,Industrial Tools,South,1962.32,178.358,203.774,187.25,72.47,12.04,Sunny,0.0,70.3,Winter,live-1775115570-009,South,Hyderabad,Telangana,India,Retail Hub 5
2025-01-01,S001,P0029,Office Supplies,West,1702.893,180.424,180.424,193.09,64.68,20.16,Cloudy,1.0,67.02,Winter,live-1775115570-010,West,Surat,Gujarat,India,Retail Hub 1
2025-01-01,S006,P0028,Pet Supplies,South,1828.03,155.287,180.454,164.31,69.58,14.4,Snowy,1.0,65.81,Winter,live-1775115570-011,South,Hyderabad,Telangana,India,Retail Hub
2025-01-02,S005,P0023,Pharmaceuticals,East,1633.281,202.833,209.977,214.16,55.5,9.68,Cloudy,0.0,55.42,Winter,live-1775115570-012,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S006,P0022,Semiconductors,East,1258.4,121.223,139.865,127.97,59.66,12.18,Snowy,0.0,61.45,Winter,live-1775115570-013,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-01,S003,P0026,Sports Equipment,East,1612.958,152.378,168.838,161.62,64.75,9.51,Sunny,0.0,65.22,Winter,live-1775115570-014,East,Guwahati,Assam,India,Retail Hub 3
2024-01-01,S004,P0020,Toys,East,176.667,19.732,223.338,21.23,104.46,22.96,Snowy,0.0,106.23,Winter,live-1775115570-015,East,Patna,Bihar,India,Retail Hub 4
2025-01-01,S006,P0024,Automotive Parts,East,1363.252,112.575,137.306,114.06,59.14,0.33,Snowy,0.0,60.71,Winter,live-1775115595-001,East,Kolkata,West Bengal,India,Retail Hub
2025-01-01,S004,P0027,Beauty & Personal Care,East,1448.557,183.733,190.721,198.28,60.59,9.69,Rainy,0.0,59.94,Winter,live-1775115595-002,East,Guwahati,Assam,India,Retail Hub 4
2025-01-02,S002,P0003,Clothing,South,1585.197,99.857,121.943,104.42,82.31,4.22,Rainy,0.0,79.1,Winter,live-1775115595-003,South,Chennai,Tamil Nadu,India,Retail Hub 2
2025-01-02,S005,P0021,EV Vehicles,East,1492.311,204.891,204.891,214.51,63.63,22.56,Cloudy,1.0,62.08,Winter,live-1775115595-004,East,Kolkata,West Bengal,India,Retail Hub 5
2024-01-01,S006,P0002,Electronics,East,411.594,274.646,284.032,284.77,36.41,7.88,Sunny,0.0,37.26,Winter,live-1775115595-005,East,Patna,Bihar,India,Retail Hub
2024-01-01,S002,P0009,Furniture,North,334.99,208.572,220.289,219.31,53.56,16.52,Cloudy,0.0,52.11,Winter,live-1775115595-006,North,Lucknow,Uttar Pradesh,India,Retail Hub 2
2025-01-01,S004,P0020,Groceries,East,1695.189,146.259,162.784,157.22,83.39,26.41,Snowy,0.0,83.5,Winter,live-1775115595-007,East,Guwahati,Assam,India,Retail Hub 4
2025-01-03,S001,P0025,Home Appliances,East,1400.91,208.011,208.011,214.78,53.9,13.77,Rainy,0.0,51.57,Winter,live-1775115595-008,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-03,S002,P0030,Industrial Tools,East,1610.36,193.629,198.453,200.78,76.94,16.09,Rainy,0.0,72.91,Winter,live-1775115595-009,East,Bhubaneswar,Odisha,India,Retail Hub 2
2025-01-01,S005,P0029,Office Supplies,East,2257.362,244.271,244.271,251.25,63.26,21.58,Sunny,1.0,65.22,Winter,live-1775115595-010,East,Guwahati,Assam,India,Retail Hub 5
2025-01-05,S005,P0028,Pet Supplies,West,1423.374,210.04,226.779,226.73,65.95,16.65,Cloudy,0.0,63.46,Winter,live-1775115595-011,West,Surat,Gujarat,India,Retail Hub 5
2025-01-01,S002,P0023,Pharmaceuticals,West,1515.127,165.455,165.455,172.51,54.22,18.39,Rainy,1.0,54.64,Winter,live-1775115595-012,West,Surat,Gujarat,India,Retail Hub 2
2025-01-01,S001,P0022,Semiconductors,West,1295.345,119.328,151.012,126.61,54.65,6.17,Sunny,0.0,51.41,Winter,live-1775115595-013,West,Surat,Gujarat,India,Retail Hub 1
2025-01-02,S003,P0026,Sports Equipment,East,1545.486,149.729,164.501,158.71,58.41,15.93,Snowy,0.0,60.1,Winter,live-1775115595-014,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-01,S002,P0016,Toys,North,1833.675,122.218,130.612,126.83,41.7,10.82,Sunny,0.0,41.66,Winter,live-1775115595-015,North,Chandigarh,Chandigarh,India,Retail Hub 2
2025-01-04,S006,Automotive Parts,Automotive Parts,East,304.947,223.631,241.521,229.64,71.16,12.19,Sunny,0.0,73.61,Winter,live-1775115624-001,Nan,Unknown,Unknown,India,Retail Hub
2025-01-05,S003,P0027,Beauty & Personal Care,South,1287.135,259.438,263.765,264.73,69.06,23.78,Sunny,0.0,70.65,Winter,live-1775115624-002,South,Hyderabad,Telangana,India,Retail Hub 3
2023-12-31,S002,P0013,Clothing,North,257.488,226.546,226.546,235.35,75.51,3.18,Cloudy,0.0,76.97,Winter,live-1775115624-003,North,Chandigarh,Chandigarh,India,Retail Hub 2
2025-01-02,S003,P0021,EV Vehicles,East,1498.645,118.148,126.768,122.86,50.75,4.67,Cloudy,0.0,49.68,Winter,live-1775115624-004,East,Bhubaneswar,Odisha,India,Retail Hub 3
2024-01-01,S003,P0016,Electronics,East,151.724,55.693,187.965,58.33,89.41,14.47,Rainy,0.0,91.5,Winter,live-1775115624-005,East,Guwahati,Assam,India,Retail Hub 3
2024-01-01,S001,P0012,Furniture,North,379.231,23.393,110.381,24.41,39.38,0.0,Rainy,0.0,37.94,Winter,live-1775115624-006,North,New Delhi,Delhi,India,Retail Hub 1
2024-01-01,S006,P0008,Groceries,West,326.345,215.42,243.08,228.08,86.25,2.26,Snowy,0.0,83.68,Winter,live-1775115624-007,West,Panaji,Goa,India,Retail Hub
2025-01-03,S002,P0025,Home Appliances,East,1575.626,148.643,169.221,154.87,56.27,20.88,Rainy,0.0,55.53,Winter,live-1775115624-008,East,Bhubaneswar,Odisha,India,Retail Hub 2
2025-01-02,S002,P0030,Industrial Tools,South,1525.442,172.095,180.411,185.4,71.9,13.58,Sunny,0.0,68.68,Winter,live-1775115624-009,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-01,S001,P0029,Office Supplies,East,1690.319,168.656,184.424,171.64,62.09,6.73,Sunny,1.0,62.5,Winter,live-1775115624-010,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-03,S002,P0028,Pet Supplies,South,1832.913,207.615,214.651,209.79,67.85,16.15,Snowy,1.0,71.14,Winter,live-1775115624-011,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-01,S003,P0023,Pharmaceuticals,East,1498.323,148.151,152.725,158.81,53.64,6.04,Cloudy,0.0,51.03,Winter,live-1775115624-012,East,Bhubaneswar,Odisha,India,Retail Hub 3
2025-01-02,S006,P0022,Semiconductors,East,1168.036,141.481,156.524,147.13,59.12,11.4,Snowy,1.0,57.84,Winter,live-1775115624-013,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-02,S002,P0026,Sports Equipment,East,1396.908,139.627,183.631,146.26,59.91,6.87,Rainy,0.0,58.15,Winter,live-1775115624-014,East,Bhubaneswar,Odisha,India,Retail Hub 2
2025-01-01,S006,P0016,Toys,North,1641.772,108.291,119.653,110.19,42.82,11.63,Sunny,0.0,42.26,Winter,live-1775115624-015,North,Chandigarh,Chandigarh,India,Retail Hub
2025-01-04,S003,P0024,Automotive Parts,East,1345.293,214.624,214.624,217.17,59.92,5.37,Snowy,1.0,60.8,Winter,live-1775115652-001,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-04,S005,P0027,Beauty & Personal Care,East,2071.287,231.88,231.88,234.62,65.96,29.65,Sunny,0.0,62.85,Winter,live-1775115652-002,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S003,P0017,Clothing,North,1861.87,147.708,147.708,159.25,74.44,13.93,Sunny,0.0,74.82,Winter,live-1775115652-003,North,Jaipur,Rajasthan,India,Retail Hub 3
2025-01-04,S003,P0021,EV Vehicles,West,1194.113,152.701,171.047,158.33,50.54,10.5,Cloudy,0.0,49.22,Winter,live-1775115652-004,West,Surat,Gujarat,India,Retail Hub 3
2024-01-03,S003,P0008,Electronics,South,317.61,19.033,227.061,20.33,63.97,6.39,Sunny,0.0,61.5,Winter,live-1775115652-005,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-01,S004,P0010,Furniture,East,1856.906,164.675,164.675,171.66,84.8,14.75,Sunny,0.0,81.61,Winter,live-1775115652-006,East,Patna,Bihar,India,Retail Hub 4
2025-01-01,S004,P0007,Groceries,South,1602.235,137.959,160.041,144.23,62.35,3.13,Cloudy,0.0,59.79,Winter,live-1775115652-007,South,Coimbatore,Tamil Nadu,India,Retail Hub 4
2025-01-01,S003,P0025,Home Appliances,South,1586.176,132.75,165.03,139.6,69.37,10.25,Snowy,0.0,67.63,Winter,live-1775115652-008,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-01,S006,P0030,Industrial Tools,West,1436.473,145.261,150.067,150.45,64.31,10.8,Rainy,0.0,60.84,Winter,live-1775115652-009,West,Surat,Gujarat,India,Retail Hub
2025-01-02,S002,P0029,Office Supplies,East,1420.853,160.527,181.712,168.42,68.85,20.74,Rainy,0.0,71.59,Winter,live-1775115652-010,East,Kolkata,West Bengal,India,Retail Hub 2
2025-01-03,S002,P0028,Pet Supplies,West,1273.6,200.753,200.753,208.0,61.21,20.4,Cloudy,0.0,58.81,Winter,live-1775115652-011,West,Surat,Gujarat,India,Retail Hub 2
2025-01-02,S004,P0023,Pharmaceuticals,East,1516.763,171.285,171.285,179.29,55.55,8.93,Cloudy,1.0,56.56,Winter,live-1775115652-012,East,Bhubaneswar,Odisha,India,Retail Hub 4
2025-01-02,S001,P0022,Semiconductors,East,1170.091,135.095,143.234,140.36,54.18,11.35,Sunny,0.0,55.54,Winter,live-1775115652-013,East,Guwahati,Assam,India,Retail Hub 1
2025-01-01,S005,P0026,Sports Equipment,East,1707.279,188.122,188.122,193.12,61.36,9.18,Rainy,0.0,58.12,Winter,live-1775115652-014,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S004,P0020,Toys,West,2123.382,156.91,176.829,161.18,32.51,23.36,Sunny,0.0,33.36,Winter,live-1775115652-015,West,Surat,Gujarat,India,Retail Hub 4
2025-01-03,S001,P0024,Automotive Parts,East,1407.274,158.602,158.744,164.04,63.06,22.42,Rainy,0.0,64.42,Winter,live-1775115678-001,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-01,S001,P0027,Beauty & Personal Care,West,1581.682,147.526,181.004,152.31,52.31,9.67,Sunny,0.0,53.44,Winter,live-1775115678-002,West,Surat,Gujarat,India,Retail Hub 1
2025-01-02,S004,P0001,Clothing,West,1899.186,118.724,132.914,125.22,55.77,13.34,Cloudy,0.0,55.46,Winter,live-1775115678-003,West,Ahmedabad,Gujarat,India,Retail Hub 4
2025-01-02,S005,P0021,EV Vehicles,East,1572.458,158.766,170.717,163.75,51.96,22.28,Rainy,0.0,53.37,Winter,live-1775115678-004,East,Guwahati,Assam,India,Retail Hub 5
2024-01-01,S001,P0016,Electronics,East,143.12,54.841,182.808,58.17,86.26,16.32,Rainy,0.0,86.58,Winter,live-1775115678-005,East,Guwahati,Assam,India,Retail Hub 1
2024-01-02,S003,P0008,Furniture,South,337.223,15.648,136.395,15.91,37.34,10.13,Rainy,0.0,38.2,Winter,live-1775115678-006,South,Chennai,Tamil Nadu,India,Retail Hub 3
2023-12-31,S001,P0018,Groceries,South,409.971,392.109,392.109,413.04,89.82,18.57,Sunny,0.0,90.82,Winter,live-1775115678-007,South,Chennai,Tamil Nadu,India,Retail Hub 1
2025-01-02,S002,P0025,Home Appliances,East,1567.688,124.541,159.072,130.12,70.9,25.1,Rainy,0.0,72.97,Winter,live-1775115678-008,East,Kolkata,West Bengal,India,Retail Hub 2
2025-01-01,S002,P0030,Industrial Tools,West,1710.137,169.293,172.215,176.32,66.33,12.37,Rainy,0.0,66.38,Winter,live-1775115678-009,West,Surat,Gujarat,India,Retail Hub 2
2025-01-03,S003,P0029,Office Supplies,West,1705.621,208.374,230.652,213.51,68.45,20.69,Cloudy,0.0,66.87,Winter,live-1775115678-010,West,Surat,Gujarat,India,Retail Hub 3
2025-01-02,S005,P0028,Pet Supplies,East,1725.201,215.962,215.962,224.97,72.67,11.26,Snowy,0.0,69.68,Winter,live-1775115678-011,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-04,S001,P0023,Pharmaceuticals,East,1110.186,198.048,198.048,203.89,55.95,10.81,Cloudy,0.0,56.46,Winter,live-1775115678-012,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-02,S002,P0022,Semiconductors,South,1343.897,144.455,144.455,149.11,60.74,2.72,Rainy,0.0,62.14,Winter,live-1775115678-013,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-01,S001,P0026,Sports Equipment,West,1543.232,133.797,163.24,135.47,62.3,2.91,Rainy,0.0,60.58,Winter,live-1775115678-014,West,Surat,Gujarat,India,Retail Hub 1
2023-12-30,S006,P0007,Toys,North,311.402,58.555,58.555,62.76,44.22,13.7,Rainy,0.0,45.21,Winter,live-1775115678-015,North,New Delhi,Delhi,India,Retail Hub
2025-01-02,S004,P0024,Automotive Parts,East,1710.014,138.466,171.416,144.52,53.23,10.86,Snowy,0.0,54.52,Winter,live-1775115703-001,East,Guwahati,Assam,India,Retail Hub 4
2025-01-01,S001,P0027,Beauty & Personal Care,East,1908.93,158.985,171.643,167.3,65.42,23.75,Sunny,0.0,67.84,Winter,live-1775115703-002,East,Bhubaneswar,Odisha,India,Retail Hub 1
2023-12-31,S001,P0016,Clothing,South,106.348,70.995,118.151,74.56,70.19,11.77,Snowy,0.0,72.64,Winter,live-1775115703-003,South,Bengaluru,Karnataka,India,Retail Hub 1
2025-01-02,S002,P0021,EV Vehicles,East,1444.256,90.978,131.808,96.87,48.73,2.85,Cloudy,0.0,48.92,Winter,live-1775115703-004,East,Bhubaneswar,Odisha,India,Retail Hub 2
2025-01-01,S006,P0007,Electronics,South,1090.236,119.735,155.305,127.53,28.51,27.34,Sunny,0.0,29.49,Winter,live-1775115703-005,South,Kochi,Kerala,India,Retail Hub
2025-01-01,S005,P0002,Furniture,West,1787.908,158.936,173.39,170.83,45.08,8.37,Cloudy,0.0,45.68,Winter,live-1775115703-006,West,Mumbai,Maharashtra,India,Retail Hub 5
2023-12-31,S003,P0018,Groceries,South,501.472,357.071,388.597,369.86,90.97,18.13,Sunny,0.0,86.58,Winter,live-1775115703-007,South,Chennai,Tamil Nadu,India,Retail Hub 3
2025-01-03,S004,P0025,Home Appliances,East,1551.182,160.965,160.965,165.51,73.25,15.29,Sunny,0.0,72.58,Winter,live-1775115703-008,East,Guwahati,Assam,India,Retail Hub 4
2025-01-04,S006,P0030,Industrial Tools,East,1333.352,188.666,209.83,199.35,79.44,15.69,Rainy,0.0,78.54,Winter,live-1775115703-009,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-01,S004,P0029,Office Supplies,South,1773.221,167.677,181.312,179.62,73.25,14.45,Rainy,0.0,73.88,Winter,live-1775115703-010,South,Hyderabad,Telangana,India,Retail Hub 4
2025-01-02,S001,P0028,Pet Supplies,East,1600.643,133.704,170.101,139.82,60.74,16.06,Rainy,0.0,61.3,Winter,live-1775115703-011,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-02,S001,P0023,Pharmaceuticals,West,1359.389,136.963,144.288,141.2,55.29,16.25,Rainy,0.0,57.88,Winter,live-1775115703-012,West,Surat,Gujarat,India,Retail Hub 1
2025-01-03,S003,P0022,Semiconductors,East,1383.645,154.714,189.843,166.75,63.15,14.08,Snowy,0.0,64.2,Winter,live-1775115703-013,East,Bhubaneswar,Odisha,India,Retail Hub 3
2025-01-02,S001,P0026,Sports Equipment,West,1458.859,158.996,168.428,164.48,61.77,2.76,Rainy,1.0,63.65,Winter,live-1775115703-014,West,Surat,Gujarat,India,Retail Hub 1
2025-01-01,S003,P0019,Toys,East,1837.934,159.881,159.881,170.22,53.8,24.85,Snowy,0.0,54.65,Winter,live-1775115703-015,East,Guwahati,Assam,India,Retail Hub 3
2025-01-02,S001,Automotive Parts,Automotive Parts,East,281.572,177.354,213.413,190.34,68.64,7.97,Sunny,0.0,71.11,Winter,live-1775115728-001,Nan,Unknown,Unknown,India,Retail Hub 1
2025-01-03,S005,P0027,Beauty & Personal Care,West,1793.577,201.797,225.698,208.71,52.7,11.74,Sunny,0.0,52.41,Winter,live-1775115728-002,West,Surat,Gujarat,India,Retail Hub 5
2024-01-01,S002,P0013,Clothing,North,315.996,266.084,266.084,274.29,76.29,5.32,Cloudy,1.0,72.49,Winter,live-1775115728-003,North,Chandigarh,Chandigarh,India,Retail Hub 2
2025-01-01,S003,P0021,EV Vehicles,South,1468.913,159.226,159.226,163.32,49.56,17.81,Snowy,1.0,49.13,Winter,live-1775115728-004,South,Hyderabad,Telangana,India,Retail Hub 3
