date,store id,product id,category,location,inventory level,units sold,units ordered,demand forecast,price,discount,weather condition,holiday/promotion,competitor pricing,seasonality
05-08-2023,S002,P0008,Electronics,North,369.0,22.0,84.0,16.29,37.81,0.0,Sunny,0.0,41.61,Winter
05-08-2023,S002,P0009,Clothing,North,169.0,107.0,69.0,123.6,58.66,0.0,Rainy,1.0,53.86,Autumn
05-08-2023,S002,P0010,Furniture,North,427.0,203.0,116.0,195.57,59.55,5.0,Sunny,1.0,64.38,Autumn
05-08-2023,S002,P0011,Furniture,East,56.0,12.0,175.0,19.07,23.41,0.0,Sunny,1.0,20.2,Summer
05-08-2023,S002,P0012,Groceries,North,464.0,327.0,183.0,339.05,61.1,20.0,Snowy,1.0,64.19,Spring
05-08-2023,S002,P0013,Furniture,South,343.0,9.0,197.0,25.66,82.07,15.0,Snowy,0.0,81.9,Autumn
05-08-2023,S002,P0014,Toys,North,154.0,38.0,40.0,40.66,90.3,5.0,Snowy,0.0,89.93,Autumn
05-08-2023,S002,P0015,Toys,South,349.0,177.0,167.0,175.76,10.59,15.0,Rainy,0.0,13.81,Winter
05-08-2023,S002,P0016,Electronics,North,462.0,55.0,56.0,48.37,44.36,5.0,Rainy,1.0,48.13,Spring
05-08-2023,S002,P0017,Toys,South,420.0,392.0,143.0,396.26,60.39,15.0,Snowy,0.0,59.56,Spring
05-08-2023,S002,P0018,Clothing,West,123.0,118.0,79.0,124.86,25.43,5.0,Rainy,0.0,22.91,Summer
05-08-2023,S002,P0019,Toys,West,380.0,168.0,33.0,170.97,23.5,5.0,Cloudy,0.0,20.46,Winter
05-08-2023,S002,P0020,Furniture,South,499.0,440.0,58.0,451.33,76.83,0.0,Sunny,1.0,72.86,Spring
05-08-2023,S003,P0001,Groceries,North,382.0,96.0,124.0,95.73,68.07,0.0,Rainy,1.0,65.76,Summer
05-08-2023,S003,P0002,Electronics,North,442.0,412.0,84.0,412.72,84.9,0.0,Cloudy,0.0,80.5,Winter
05-08-2023,S003,P0003,Electronics,South,130.0,109.0,109.0,127.0,19.9,15.0,Sunny,0.0,19.11,Spring
05-08-2023,S003,P0004,Groceries,South,394.0,56.0,181.0,69.76,76.78,20.0,Rainy,1.0,76.16,Spring
05-08-2023,S003,P0005,Furniture,East,81.0,2.0,164.0,6.27,29.78,20.0,Sunny,0.0,33.64,Winter
05-08-2023,S003,P0006,Furniture,West,241.0,67.0,22.0,70.23,29.9,5.0,Snowy,0.0,25.2,Summer
05-08-2023,S003,P0007,Electronics,North,352.0,222.0,198.0,234.31,99.53,0.0,Sunny,0.0,95.76,Summer
05-08-2023,S003,P0008,Electronics,South,96.0,69.0,63.0,85.01,91.64,15.0,Rainy,1.0,95.37,Winter
05-08-2023,S003,P0009,Groceries,South,274.0,5.0,72.0,10.2,67.2,15.0,Rainy,1.0,65.0,Autumn
05-08-2023,S003,P0010,Furniture,East,376.0,333.0,162.0,327.89,68.99,20.0,Sunny,1.0,65.37,Winter
05-08-2023,S003,P0011,Groceries,East,357.0,62.0,109.0,78.03,20.22,15.0,Snowy,1.0,15.84,Summer
05-08-2023,S003,P0012,Clothing,East,367.0,220.0,56.0,213.56,70.69,0.0,Rainy,1.0,69.79,Winter
05-08-2023,S003,P0013,Furniture,East,241.0,90.0,126.0,95.52,35.25,10.0,Cloudy,1.0,37.71,Spring
05-08-2023,S003,P0014,Groceries,North,248.0,17.0,140.0,24.13,50.4,5.0,Snowy,0.0,54.61,Spring
05-08-2023,S003,P0015,Toys,South,297.0,128.0,26.0,137.8,26.03,10.0,Sunny,1.0,28.52,Spring
05-08-2023,S003,P0016,Clothing,North,349.0,161.0,181.0,164.1,36.22,5.0,Rainy,0.0,36.91,Summer
05-08-2023,S003,P0017,Toys,North,220.0,127.0,184.0,124.37,19.07,20.0,Cloudy,1.0,16.67,Winter
05-08-2023,S003,P0018,Electronics,West,71.0,28.0,36.0,43.55,31.16,15.0,Snowy,0.0,35.74,Autumn
05-08-2023,S003,P0019,Clothing,West,385.0,25.0,115.0,39.26,86.45,0.0,Rainy,1.0,88.44,Autumn
05-08-2023,S003,P0020,Toys,South,238.0,83.0,155.0,90.84,76.78,15.0,Snowy,1.0,74.53,Winter
05-08-2023,S004,P0001,Electronics,North,328.0,260.0,71.0,268.89,88.68,10.0,Cloudy,1.0,91.13,Summer
05-08-2023,S004,P0002,Furniture,North,121.0,29.0,192.0,37.26,28.95,15.0,Sunny,1.0,28.77,Autumn
05-08-2023,S004,P0003,Toys,East,297.0,64.0,49.0,60.59,72.86,20.0,Rainy,0.0,69.94,Summer
05-08-2023,S004,P0004,Clothing,East,95.0,46.0,27.0,49.56,33.22,10.0,Rainy,1.0,32.32,Summer
05-08-2023,S004,P0005,Furniture,East,323.0,137.0,62.0,153.34,43.34,0.0,Sunny,0.0,42.9,Summer
05-08-2023,S004,P0006,Groceries,South,336.0,259.0,172.0,259.78,22.74,5.0,Rainy,0.0,17.97,Spring
05-08-2023,S004,P0007,Groceries,West,292.0,282.0,65.0,300.14,36.31,20.0,Cloudy,0.0,36.58,Autumn
05-08-2023,S004,P0008,Furniture,West,175.0,50.0,33.0,52.63,95.77,5.0,Snowy,0.0,94.93,Spring
05-08-2023,S004,P0009,Electronics,West,61.0,42.0,198.0,37.61,74.23,15.0,Sunny,1.0,71.97,Summer
05-08-2023,S004,P0010,Toys,North,276.0,152.0,199.0,147.91,65.48,5.0,Rainy,1.0,62.37,Autumn
05-08-2023,S004,P0011,Toys,West,363.0,206.0,137.0,196.0,50.26,0.0,Cloudy,0.0,46.94,Summer
05-08-2023,S004,P0012,Furniture,East,286.0,81.0,78.0,77.94,91.96,10.0,Rainy,0.0,87.56,Autumn
05-08-2023,S004,P0013,Clothing,South,173.0,62.0,79.0,65.81,99.29,20.0,Cloudy,0.0,100.19,Winter
05-08-2023,S004,P0014,Furniture,East,242.0,60.0,96.0,79.12,71.31,20.0,Rainy,1.0,66.81,Summer
05-08-2023,S004,P0015,Toys,West,201.0,36.0,122.0,35.33,20.65,20.0,Snowy,0.0,24.21,Autumn
05-08-2023,S004,P0016,Clothing,South,54.0,42.0,167.0,58.96,23.07,5.0,Cloudy,0.0,25.79,Spring
05-08-2023,S004,P0017,Furniture,South,464.0,336.0,87.0,330.03,38.47,5.0,Sunny,1.0,36.91,Summer
05-08-2023,S004,P0018,Groceries,West,441.0,45.0,137.0,49.08,49.91,15.0,Sunny,0.0,47.83,Winter
05-08-2023,S004,P0019,Toys,East,362.0,164.0,161.0,164.18,98.48,5.0,Cloudy,1.0,94.96,Spring
05-08-2023,S004,P0020,Groceries,West,113.0,67.0,82.0,72.41,90.49,5.0,Sunny,0.0,93.09,Winter
05-08-2023,S005,P0001,Furniture,North,89.0,89.0,69.0,94.94,33.7,20.0,Sunny,1.0,35.96,Winter
05-08-2023,S005,P0002,Furniture,East,97.0,71.0,47.0,61.23,75.48,0.0,Cloudy,0.0,73.2,Autumn
05-08-2023,S005,P0003,Groceries,North,50.0,8.0,192.0,10.73,99.99,10.0,Rainy,1.0,96.4,Autumn
05-08-2023,S005,P0004,Furniture,East,69.0,4.0,172.0,5.54,67.9,10.0,Cloudy,1.0,72.0,Summer
05-08-2023,S005,P0005,Toys,West,400.0,379.0,48.0,391.59,11.41,5.0,Snowy,1.0,9.05,Autumn
05-08-2023,S005,P0006,Groceries,North,288.0,267.0,80.0,282.78,10.01,15.0,Cloudy,0.0,13.67,Spring
05-08-2023,S005,P0007,Electronics,North,214.0,49.0,199.0,49.89,13.2,10.0,Cloudy,1.0,15.9,Winter
05-08-2023,S005,P0008,Furniture,South,136.0,113.0,34.0,119.71,30.47,0.0,Cloudy,1.0,28.4,Summer
05-08-2023,S005,P0009,Clothing,East,436.0,366.0,165.0,376.66,96.0,10.0,Rainy,1.0,93.27,Spring
05-08-2023,S005,P0010,Toys,West,153.0,5.0,169.0,5.21,69.78,10.0,Rainy,1.0,70.46,Winter
05-08-2023,S005,P0011,Furniture,North,159.0,98.0,92.0,104.37,76.2,15.0,Cloudy,1.0,75.88,Spring
05-08-2023,S005,P0012,Toys,West,334.0,22.0,185.0,23.29,17.62,0.0,Rainy,1.0,12.86,Summer
05-08-2023,S005,P0013,Groceries,West,439.0,197.0,166.0,206.34,59.63,0.0,Rainy,0.0,61.07,Winter
05-08-2023,S005,P0014,Toys,North,70.0,56.0,109.0,72.31,21.78,5.0,Snowy,1.0,22.3,Winter
05-08-2023,S005,P0015,Electronics,East,472.0,189.0,196.0,207.64,34.05,10.0,Sunny,0.0,35.41,Winter
05-08-2023,S005,P0016,Furniture,South,217.0,26.0,61.0,18.02,50.92,0.0,Rainy,1.0,45.99,Summer
05-08-2023,S005,P0017,Electronics,South,306.0,293.0,148.0,295.88,90.95,20.0,Snowy,1.0,90.44,Autumn
05-08-2023,S005,P0018,Electronics,West,151.0,52.0,52.0,57.21,11.68,20.0,Cloudy,0.0,8.94,Winter
05-08-2023,S005,P0019,Furniture,West,58.0,44.0,104.0,44.17,46.08,5.0,Snowy,1.0,47.15,Spring
05-08-2023,S005,P0020,Clothing,East,115.0,71.0,196.0,68.61,57.38,0.0,Sunny,0.0,56.33,Winter
06-08-2023,S001,P0001,Groceries,North,201.0,187.0,22.0,181.55,21.51,5.0,Rainy,1.0,23.63,Summer
06-08-2023,S001,P0002,Electronics,South,265.0,241.0,26.0,238.16,44.95,5.0,Snowy,0.0,47.41,Autumn
06-08-2023,S001,P0003,Toys,East,467.0,388.0,43.0,380.24,41.48,0.0,Snowy,1.0,40.48,Winter
06-08-2023,S001,P0004,Electronics,North,227.0,135.0,57.0,138.47,62.22,20.0,Snowy,0.0,58.79,Spring
06-08-2023,S001,P0005,Groceries,North,177.0,9.0,196.0,19.44,40.9,5.0,Sunny,0.0,42.31,Winter
06-08-2023,S001,P0006,Clothing,East,185.0,174.0,72.0,175.62,65.71,0.0,Snowy,1.0,70.18,Spring
06-08-2023,S001,P0007,Electronics,East,375.0,368.0,32.0,358.14,79.51,10.0,Rainy,1.0,77.75,Spring
06-08-2023,S001,P0008,Electronics,North,192.0,159.0,28.0,152.97,42.92,0.0,Rainy,1.0,44.73,Spring
06-08-2023,S001,P0009,Clothing,North,233.0,150.0,165.0,154.14,27.43,20.0,Snowy,0.0,23.49,Summer
06-08-2023,S001,P0010,Electronics,North,434.0,263.0,196.0,266.86,18.97,15.0,Rainy,0.0,18.83,Summer
06-08-2023,S001,P0011,Electronics,East,289.0,79.0,158.0,96.95,56.18,15.0,Cloudy,0.0,54.61,Summer
06-08-2023,S001,P0012,Toys,North,234.0,200.0,51.0,203.96,97.37,20.0,Sunny,0.0,95.77,Autumn
06-08-2023,S001,P0013,Furniture,West,138.0,58.0,135.0,70.91,31.43,0.0,Snowy,1.0,27.11,Summer
06-08-2023,S001,P0014,Clothing,West,443.0,208.0,28.0,204.79,48.57,5.0,Sunny,1.0,50.51,Spring
06-08-2023,S001,P0015,Electronics,West,95.0,31.0,90.0,32.79,75.1,10.0,Sunny,0.0,77.37,Summer
06-08-2023,S001,P0016,Electronics,East,325.0,268.0,21.0,258.8,85.01,15.0,Sunny,1.0,82.97,Winter
06-08-2023,S001,P0017,Clothing,East,318.0,175.0,133.0,181.79,11.95,5.0,Cloudy,0.0,11.96,Winter
06-08-2023,S001,P0018,Toys,North,72.0,7.0,111.0,24.37,64.25,20.0,Rainy,0.0,68.77,Spring
06-08-2023,S001,P0019,Clothing,North,400.0,171.0,46.0,166.73,70.48,5.0,Cloudy,0.0,68.81,Spring
06-08-2023,S001,P0020,Groceries,North,54.0,20.0,158.0,28.15,97.92,15.0,Cloudy,1.0,99.92,Autumn
06-08-2023,S002,P0001,Clothing,West,126.0,11.0,157.0,1.01,43.97,15.0,Snowy,0.0,41.89,Autumn
06-08-2023,S002,P0002,Groceries,South,450.0,91.0,75.0,88.97,69.41,15.0,Cloudy,1.0,73.71,Summer
06-08-2023,S002,P0003,Clothing,East,269.0,139.0,117.0,149.52,18.72,20.0,Cloudy,1.0,15.44,Spring
06-08-2023,S002,P0004,Groceries,West,500.0,0.0,23.0,11.94,60.45,15.0,Sunny,1.0,62.94,Winter
06-08-2023,S002,P0005,Furniture,East,89.0,68.0,86.0,68.84,16.51,5.0,Rainy,1.0,20.03,Spring
06-08-2023,S002,P0006,Furniture,North,449.0,315.0,193.0,329.78,88.99,0.0,Snowy,1.0,93.26,Spring
06-08-2023,S002,P0007,Electronics,West,62.0,14.0,142.0,13.76,42.67,10.0,Sunny,0.0,42.02,Winter
06-08-2023,S002,P0008,Electronics,North,271.0,74.0,77.0,77.54,53.15,5.0,Cloudy,0.0,48.78,Summer
06-08-2023,S002,P0009,Toys,North,494.0,50.0,61.0,46.44,80.42,10.0,Rainy,0.0,77.62,Winter
06-08-2023,S002,P0010,Clothing,West,472.0,385.0,44.0,392.83,26.72,0.0,Cloudy,0.0,29.73,Spring
06-08-2023,S002,P0011,Clothing,South,310.0,255.0,95.0,264.36,80.02,5.0,Cloudy,0.0,77.79,Spring
06-08-2023,S002,P0012,Furniture,South,216.0,82.0,166.0,97.66,85.22,15.0,Snowy,0.0,82.49,Spring
06-08-2023,S002,P0013,Toys,East,424.0,153.0,77.0,170.75,45.17,10.0,Rainy,0.0,42.57,Spring
06-08-2023,S002,P0014,Toys,North,381.0,110.0,55.0,119.0,73.18,15.0,Sunny,1.0,76.9,Summer
06-08-2023,S002,P0015,Furniture,South,326.0,252.0,58.0,248.42,95.85,20.0,Rainy,0.0,96.79,Summer
06-08-2023,S002,P0016,Clothing,North,189.0,43.0,26.0,59.37,95.86,0.0,Snowy,0.0,97.82,Winter
06-08-2023,S002,P0017,Furniture,West,85.0,68.0,63.0,72.74,66.95,15.0,Rainy,0.0,68.15,Summer
06-08-2023,S002,P0018,Furniture,East,389.0,380.0,103.0,378.73,49.12,15.0,Sunny,1.0,47.59,Winter
06-08-2023,S002,P0019,Groceries,South,180.0,40.0,87.0,39.72,75.87,15.0,Sunny,1.0,72.76,Autumn
06-08-2023,S002,P0020,Furniture,North,264.0,192.0,143.0,205.69,23.73,15.0,Cloudy,0.0,19.63,Spring
06-08-2023,S003,P0001,Furniture,North,469.0,200.0,172.0,197.14,35.14,0.0,Cloudy,1.0,37.4,Winter
06-08-2023,S003,P0002,Groceries,West,71.0,19.0,164.0,27.8,54.18,0.0,Snowy,0.0,53.79,Autumn
06-08-2023,S003,P0003,Electronics,East,288.0,42.0,102.0,38.33,78.92,10.0,Sunny,1.0,74.48,Autumn
06-08-2023,S003,P0004,Groceries,South,251.0,152.0,114.0,160.5,80.76,15.0,Cloudy,0.0,81.26,Spring
06-08-2023,S003,P0005,Furniture,East,165.0,60.0,113.0,60.23,66.36,10.0,Rainy,0.0,64.06,Winter
06-08-2023,S003,P0006,Toys,South,171.0,41.0,179.0,37.47,71.28,20.0,Snowy,1.0,72.25,Summer
06-08-2023,S003,P0007,Furniture,North,130.0,114.0,26.0,128.47,12.69,10.0,Sunny,1.0,10.57,Autumn
06-08-2023,S003,P0008,Electronics,North,197.0,70.0,196.0,64.07,49.18,0.0,Snowy,1.0,49.76,Summer
06-08-2023,S003,P0009,Clothing,East,349.0,133.0,138.0,140.24,36.67,15.0,Snowy,1.0,37.93,Winter
06-08-2023,S003,P0010,Clothing,North,152.0,85.0,39.0,90.78,57.09,10.0,Sunny,1.0,57.59,Summer
06-08-2023,S003,P0011,Electronics,East,78.0,72.0,62.0,80.61,87.16,15.0,Cloudy,0.0,88.97,Spring
06-08-2023,S003,P0012,Toys,West,201.0,17.0,128.0,35.73,88.32,0.0,Rainy,0.0,87.34,Winter
06-08-2023,S003,P0013,Furniture,West,427.0,414.0,40.0,408.43,62.62,10.0,Snowy,1.0,59.48,Autumn
06-08-2023,S003,P0014,Furniture,South,427.0,265.0,59.0,282.79,60.83,10.0,Cloudy,0.0,64.55,Winter
06-08-2023,S003,P0015,Electronics,West,95.0,53.0,72.0,57.04,99.04,0.0,Rainy,0.0,94.1,Autumn
06-08-2023,S003,P0016,Clothing,South,387.0,331.0,197.0,349.64,36.64,10.0,Cloudy,1.0,39.23,Autumn
06-08-2023,S003,P0017,Electronics,West,323.0,195.0,30.0,210.53,44.49,20.0,Cloudy,0.0,47.05,Spring
06-08-2023,S003,P0018,Groceries,East,289.0,216.0,122.0,217.5,96.29,15.0,Sunny,1.0,96.27,Summer
06-08-2023,S003,P0019,Clothing,North,272.0,51.0,178.0,44.27,39.36,20.0,Cloudy,1.0,41.03,Summer
06-08-2023,S003,P0020,Clothing,East,270.0,127.0,41.0,133.44,99.29,0.0,Rainy,1.0,97.96,Autumn
06-08-2023,S004,P0001,Groceries,East,446.0,146.0,91.0,136.89,23.92,15.0,Snowy,1.0,27.52,Autumn
06-08-2023,S004,P0002,Furniture,South,200.0,137.0,113.0,140.63,38.07,0.0,Cloudy,1.0,35.07,Spring
06-08-2023,S004,P0003,Electronics,East,159.0,74.0,76.0,78.03,24.27,0.0,Cloudy,0.0,21.05,Winter
06-08-2023,S004,P0004,Toys,East,272.0,82.0,187.0,93.17,95.16,15.0,Sunny,0.0,99.88,Winter
06-08-2023,S004,P0005,Groceries,East,274.0,199.0,80.0,191.33,16.28,20.0,Snowy,1.0,17.85,Spring
06-08-2023,S004,P0006,Clothing,West,280.0,130.0,102.0,148.23,15.11,10.0,Sunny,1.0,12.89,Spring
06-08-2023,S004,P0007,Electronics,South,339.0,10.0,156.0,28.72,44.21,5.0,Rainy,1.0,45.36,Spring
06-08-2023,S004,P0008,Clothing,South,440.0,308.0,58.0,301.5,33.61,10.0,Sunny,0.0,33.75,Spring
06-08-2023,S004,P0009,Electronics,East,74.0,27.0,23.0,18.84,21.44,15.0,Sunny,0.0,26.38,Spring
06-08-2023,S004,P0010,Toys,North,239.0,98.0,63.0,115.81,36.19,0.0,Cloudy,0.0,38.79,Autumn
06-08-2023,S004,P0011,Electronics,North,316.0,73.0,58.0,70.25,94.99,20.0,Sunny,1.0,90.05,Spring
06-08-2023,S004,P0012,Furniture,East,99.0,55.0,32.0,53.46,23.61,15.0,Sunny,1.0,24.37,Winter
06-08-2023,S004,P0013,Toys,North,409.0,51.0,50.0,57.12,27.08,15.0,Cloudy,1.0,23.79,Winter
06-08-2023,S004,P0014,Electronics,East,102.0,70.0,100.0,71.91,16.67,0.0,Cloudy,1.0,18.81,Winter
06-08-2023,S004,P0015,Toys,East,54.0,1.0,159.0,5.46,79.71,0.0,Rainy,1.0,78.29,Spring
06-08-2023,S004,P0016,Toys,South,236.0,167.0,77.0,160.44,42.32,15.0,Rainy,0.0,38.48,Summer
06-08-2023,S004,P0017,Furniture,East,329.0,266.0,198.0,275.85,49.58,20.0,Snowy,1.0,45.97,Autumn
06-08-2023,S004,P0018,Electronics,West,423.0,207.0,53.0,215.98,89.5,15.0,Sunny,1.0,86.07,Spring
06-08-2023,S004,P0019,Clothing,West,380.0,283.0,146.0,273.01,11.11,15.0,Rainy,0.0,13.05,Winter
06-08-2023,S004,P0020,Clothing,South,468.0,99.0,56.0,115.04,89.41,0.0,Rainy,1.0,84.91,Winter
06-08-2023,S005,P0001,Furniture,West,259.0,238.0,48.0,246.11,89.28,10.0,Sunny,0.0,90.04,Autumn
06-08-2023,S005,P0002,Electronics,South,455.0,367.0,166.0,371.82,41.81,20.0,Cloudy,0.0,40.54,Autumn
06-08-2023,S005,P0003,Furniture,North,58.0,11.0,166.0,28.13,75.82,20.0,Rainy,0.0,73.86,Summer
06-08-2023,S005,P0004,Groceries,North,478.0,434.0,135.0,430.97,14.6,10.0,Sunny,0.0,14.04,Summer
06-08-2023,S005,P0005,Toys,South,222.0,198.0,130.0,199.08,51.65,0.0,Snowy,1.0,48.81,Autumn
06-08-2023,S005,P0006,Groceries,West,328.0,99.0,30.0,114.7,17.49,0.0,Rainy,0.0,13.64,Spring
06-08-2023,S005,P0007,Furniture,North,62.0,40.0,44.0,58.73,96.27,20.0,Rainy,1.0,93.13,Spring
06-08-2023,S005,P0008,Groceries,West,131.0,38.0,166.0,51.78,20.65,10.0,Rainy,1.0,25.61,Spring
06-08-2023,S005,P0009,Electronics,North,326.0,115.0,200.0,123.32,30.57,0.0,Rainy,1.0,26.28,Winter
06-08-2023,S005,P0010,Toys,South,98.0,97.0,90.0,96.0,60.87,20.0,Sunny,1.0,60.02,Summer
06-08-2023,S005,P0011,Electronics,West,86.0,30.0,141.0,39.22,39.1,15.0,Cloudy,1.0,42.03,Autumn
06-08-2023,S005,P0012,Clothing,North,399.0,76.0,195.0,89.58,90.48,15.0,Snowy,0.0,93.24,Autumn
06-08-2023,S005,P0013,Toys,North,448.0,404.0,157.0,396.48,93.45,15.0,Snowy,0.0,97.02,Winter
06-08-2023,S005,P0014,Toys,South,291.0,150.0,81.0,169.33,53.49,20.0,Sunny,1.0,54.92,Winter
06-08-2023,S005,P0015,Groceries,South,131.0,80.0,156.0,91.35,64.94,0.0,Snowy,1.0,69.1,Summer
06-08-2023,S005,P0016,Clothing,South,483.0,454.0,35.0,454.85,42.13,10.0,Sunny,1.0,46.83,Spring
06-08-2023,S005,P0017,Electronics,West,153.0,103.0,69.0,115.72,36.32,5.0,Sunny,0.0,38.44,Summer
06-08-2023,S005,P0018,Electronics,West,146.0,114.0,25.0,114.63,21.41,15.0,Cloudy,1.0,21.97,Spring
06-08-2023,S005,P0019,Furniture,West,175.0,101.0,86.0,106.07,28.33,0.0,Rainy,1.0,28.39,Winter
06-08-2023,S005,P0020,Furniture,West,239.0,68.0,103.0,78.2,68.09,15.0,Cloudy,1.0,67.82,Summer
07-08-2023,S001,P0001,Clothing,North,125.0,14.0,106.0,6.86,25.3,10.0,Snowy,1.0,20.89,Winter
07-08-2023,S001,P0002,Furniture,North,350.0,112.0,186.0,103.7,31.74,0.0,Snowy,1.0,31.62,Autumn
07-08-2023,S001,P0003,Electronics,West,138.0,80.0,94.0,89.9,93.02,15.0,Cloudy,1.0,95.58,Summer
07-08-2023,S001,P0004,Groceries,South,156.0,20.0,198.0,36.75,27.09,5.0,Snowy,0.0,23.74,Autumn
07-08-2023,S001,P0005,Electronics,South,325.0,214.0,20.0,222.01,65.51,0.0,Rainy,0.0,60.86,Autumn
07-08-2023,S001,P0006,Toys,West,74.0,7.0,53.0,1.17,18.02,0.0,Rainy,1.0,20.63,Spring
07-08-2023,S001,P0007,Toys,South,257.0,228.0,193.0,225.28,89.5,15.0,Snowy,0.0,85.84,Summer
07-08-2023,S001,P0008,Electronics,West,78.0,40.0,125.0,51.18,98.68,15.0,Cloudy,0.0,98.68,Summer
07-08-2023,S001,P0009,Groceries,South,113.0,20.0,20.0,24.55,86.81,15.0,Cloudy,0.0,83.36,Summer
07-08-2023,S001,P0010,Clothing,West,160.0,86.0,106.0,78.62,32.45,10.0,Snowy,0.0,34.82,Winter
07-08-2023,S001,P0011,Electronics,West,135.0,81.0,39.0,94.64,34.33,5.0,Cloudy,0.0,34.05,Spring
07-08-2023,S001,P0012,Toys,North,312.0,297.0,23.0,297.77,24.19,20.0,Snowy,0.0,20.92,Summer
07-08-2023,S001,P0013,Toys,South,173.0,119.0,146.0,123.62,15.55,10.0,Cloudy,0.0,11.74,Summer
07-08-2023,S001,P0014,Groceries,North,420.0,368.0,112.0,383.06,73.0,15.0,Snowy,0.0,70.05,Summer
07-08-2023,S001,P0015,Furniture,South,279.0,110.0,193.0,127.75,23.29,20.0,Rainy,0.0,24.95,Autumn
07-08-2023,S001,P0016,Groceries,North,380.0,97.0,52.0,106.3,51.55,0.0,Cloudy,1.0,52.67,Summer
07-08-2023,S001,P0017,Groceries,North,398.0,324.0,176.0,325.99,49.91,15.0,Rainy,1.0,46.62,Summer
07-08-2023,S001,P0018,Clothing,North,292.0,88.0,116.0,94.31,37.45,20.0,Cloudy,1.0,36.47,Winter
07-08-2023,S001,P0019,Groceries,West,324.0,188.0,175.0,190.0,60.0,15.0,Sunny,0.0,63.66,Spring
07-08-2023,S001,P0020,Toys,South,406.0,119.0,163.0,138.29,95.28,20.0,Rainy,0.0,93.32,Summer
07-08-2023,S002,P0001,Groceries,West,327.0,117.0,74.0,132.6,98.47,5.0,Cloudy,1.0,94.77,Winter
07-08-2023,S002,P0002,Furniture,North,398.0,107.0,159.0,124.42,91.32,15.0,Sunny,1.0,88.62,Spring
07-08-2023,S002,P0003,Electronics,East,190.0,136.0,78.0,141.15,63.78,15.0,Rainy,0.0,66.52,Autumn
07-08-2023,S002,P0004,Electronics,East,310.0,230.0,39.0,239.38,20.83,5.0,Cloudy,1.0,24.47,Spring
07-08-2023,S002,P0005,Groceries,East,314.0,185.0,71.0,197.47,16.94,20.0,Rainy,1.0,20.73,Spring
07-08-2023,S002,P0006,Groceries,East,480.0,286.0,38.0,290.68,52.82,0.0,Sunny,1.0,51.61,Summer
07-08-2023,S002,P0007,Electronics,South,298.0,230.0,56.0,245.99,42.19,5.0,Rainy,1.0,45.92,Winter
07-08-2023,S002,P0008,Toys,East,294.0,137.0,129.0,144.09,23.5,0.0,Cloudy,1.0,25.94,Summer
07-08-2023,S002,P0009,Toys,East,148.0,120.0,45.0,139.92,95.15,0.0,Cloudy,1.0,96.68,Autumn
07-08-2023,S002,P0010,Electronics,South,368.0,251.0,134.0,259.44,11.81,20.0,Rainy,0.0,9.92,Winter
07-08-2023,S002,P0011,Electronics,West,159.0,53.0,42.0,66.65,70.71,15.0,Cloudy,0.0,66.89,Autumn
07-08-2023,S002,P0012,Clothing,West,224.0,118.0,143.0,137.27,16.2,10.0,Sunny,1.0,11.43,Winter
07-08-2023,S002,P0013,Furniture,South,117.0,36.0,106.0,49.19,70.27,0.0,Cloudy,0.0,72.44,Autumn
07-08-2023,S002,P0014,Electronics,South,201.0,199.0,64.0,206.39,93.26,20.0,Rainy,1.0,91.42,Summer
07-08-2023,S002,P0015,Toys,North,280.0,62.0,153.0,75.63,28.54,15.0,Sunny,1.0,26.92,Spring
07-08-2023,S002,P0016,Clothing,East,383.0,289.0,164.0,294.89,70.92,5.0,Cloudy,1.0,72.36,Winter
07-08-2023,S002,P0017,Electronics,South,153.0,11.0,44.0,23.15,11.34,10.0,Sunny,0.0,14.24,Spring
07-08-2023,S002,P0018,Electronics,North,171.0,55.0,21.0,74.28,37.83,15.0,Snowy,1.0,37.27,Spring
07-08-2023,S002,P0019,Toys,North,150.0,108.0,29.0,122.61,77.16,5.0,Snowy,0.0,77.24,Autumn
07-08-2023,S002,P0020,Toys,West,291.0,196.0,117.0,199.5,18.11,5.0,Cloudy,0.0,17.37,Winter
07-08-2023,S003,P0001,Electronics,North,381.0,325.0,40.0,329.03,24.35,15.0,Sunny,0.0,22.87,Spring
07-08-2023,S003,P0002,Toys,West,166.0,16.0,40.0,20.13,28.32,10.0,Rainy,0.0,25.64,Spring
07-08-2023,S003,P0003,Groceries,South,317.0,231.0,140.0,249.33,42.88,20.0,Sunny,1.0,43.96,Winter
07-08-2023,S003,P0004,Electronics,South,248.0,166.0,21.0,177.21,81.75,5.0,Snowy,0.0,82.01,Spring
07-08-2023,S003,P0005,Electronics,West,159.0,135.0,93.0,142.23,81.54,15.0,Snowy,0.0,77.55,Autumn
07-08-2023,S003,P0006,Toys,East,112.0,76.0,69.0,67.69,33.67,10.0,Rainy,0.0,30.05,Spring
07-08-2023,S003,P0007,Furniture,West,402.0,281.0,133.0,277.09,75.46,20.0,Snowy,0.0,79.36,Autumn
07-08-2023,S003,P0008,Toys,West,398.0,229.0,88.0,229.79,64.79,15.0,Rainy,1.0,65.96,Autumn
07-08-2023,S003,P0009,Toys,East,169.0,169.0,188.0,183.08,53.85,5.0,Snowy,0.0,50.93,Winter
07-08-2023,S003,P0010,Electronics,North,363.0,209.0,175.0,216.39,28.79,0.0,Rainy,0.0,26.78,Winter
