Date,Product ID,Store ID,Actual_Demand,Predicted_Demand
2022-01-04,P0016,S002,32,144.07
2022-01-05,P0016,S002,105,155.69
2022-01-06,P0016,S002,59,156.79
2022-01-07,P0016,S002,211,137.0
2022-01-08,P0016,S002,34,133.66
2022-01-09,P0016,S002,178,134.25
2022-01-10,P0016,S002,71,126.96
2022-01-11,P0016,S002,58,132.82
2022-01-12,P0016,S002,14,149.82
2022-01-13,P0016,S002,79,147.15
2022-01-14,P0016,S002,23,130.83
2022-01-15,P0016,S002,303,154.12
2022-01-16,P0016,S002,351,131.45
2022-01-17,P0016,S002,27,137.26
2022-01-18,P0016,S002,72,141.38
2022-01-19,P0016,S002,64,127.36
2022-01-20,P0016,S002,160,152.81
2022-01-21,P0016,S002,53,124.65
2022-01-22,P0016,S002,284,132.96
2022-01-23,P0016,S002,79,128.12
2022-01-24,P0016,S002,217,140.14
2022-01-25,P0016,S002,94,147.1
2022-01-26,P0016,S002,282,128.19
2022-01-27,P0016,S002,185,146.84
2022-01-28,P0016,S002,19,131.68
2022-01-29,P0016,S002,93,154.83
2022-01-30,P0016,S002,24,145.76
2022-01-31,P0016,S002,358,134.68
2022-02-01,P0016,S002,139,138.27
2022-02-02,P0016,S002,134,136.72
2022-02-03,P0016,S002,237,127.9
2022-02-04,P0016,S002,13,142.39
2022-02-05,P0016,S002,162,133.43
2022-02-06,P0016,S002,285,134.95
2022-02-07,P0016,S002,96,122.98
2022-02-08,P0016,S002,22,151.26
2022-02-09,P0016,S002,224,140.72
2022-02-10,P0016,S002,119,153.37
2022-02-11,P0016,S002,72,133.2
2022-02-12,P0016,S002,266,138.99
2022-02-13,P0016,S002,102,150.49
2022-02-14,P0016,S002,121,138.08
2022-02-15,P0016,S002,114,147.0
2022-02-16,P0016,S002,323,131.57
2022-02-17,P0016,S002,241,128.55
2022-02-18,P0016,S002,5,120.77
2022-02-19,P0016,S002,24,146.63
2022-02-20,P0016,S002,117,146.37
2022-02-21,P0016,S002,340,130.7
2022-02-22,P0016,S002,277,131.1
2022-02-23,P0016,S002,99,125.98
2022-02-24,P0016,S002,67,137.28
2022-02-25,P0016,S002,64,130.12
2022-02-26,P0016,S002,219,134.11
2022-02-27,P0016,S002,63,145.52
2022-02-28,P0016,S002,293,132.06
2022-03-01,P0016,S002,75,128.23
2022-03-02,P0016,S002,207,142.58
2022-03-03,P0016,S002,31,152.84
2022-03-04,P0016,S002,406,160.74
2022-03-05,P0016,S002,132,125.83
2022-03-06,P0016,S002,291,147.81
2022-03-07,P0016,S002,43,139.37
2022-03-08,P0016,S002,217,143.09
2022-03-09,P0016,S002,96,123.26
2022-03-10,P0016,S002,407,156.16
2022-03-11,P0016,S002,65,122.27
2022-03-12,P0016,S002,222,141.29
2022-03-13,P0016,S002,83,127.94
2022-03-14,P0016,S002,2,139.1
2022-03-15,P0016,S002,204,141.57
2022-03-16,P0016,S002,48,140.71
2022-03-17,P0016,S002,406,147.04
2022-03-18,P0016,S002,172,146.98
2022-03-19,P0016,S002,255,150.51
2022-03-20,P0016,S002,45,134.63
2022-03-21,P0016,S002,164,142.16
2022-03-22,P0016,S002,119,145.38
2022-03-23,P0016,S002,76,127.77
2022-03-24,P0016,S002,357,148.68
2022-03-25,P0016,S002,52,129.13
2022-03-26,P0016,S002,82,143.55
2022-03-27,P0016,S002,113,145.91
2022-03-28,P0016,S002,22,134.8
2022-03-29,P0016,S002,194,151.62
2022-03-30,P0016,S002,39,124.74
2022-03-31,P0016,S002,33,134.49
2022-04-01,P0016,S002,304,128.12
2022-04-02,P0016,S002,21,141.17
2022-04-03,P0016,S002,184,133.04
2022-04-04,P0016,S002,25,143.45
2022-04-05,P0016,S002,16,145.59
2022-04-06,P0016,S002,177,131.42
2022-04-07,P0016,S002,92,141.18
2022-04-08,P0016,S002,247,152.63
2022-04-09,P0016,S002,295,128.86
2022-04-10,P0016,S002,25,130.18
2022-04-11,P0016,S002,476,137.07
2022-04-12,P0016,S002,121,126.18
2022-04-13,P0016,S002,7,131.03
2022-04-14,P0016,S002,200,134.11
2022-04-15,P0016,S002,143,133.97
2022-04-16,P0016,S002,226,150.98
2022-04-17,P0016,S002,34,138.97
2022-04-18,P0016,S002,79,145.77
2022-04-19,P0016,S002,57,136.35
2022-04-20,P0016,S002,51,140.8
2022-04-21,P0016,S002,26,131.26
2022-04-22,P0016,S002,53,147.8
2022-04-23,P0016,S002,12,127.12
2022-04-24,P0016,S002,60,147.24
2022-04-25,P0016,S002,0,142.8
2022-04-26,P0016,S002,292,131.36
2022-04-27,P0016,S002,364,148.63
2022-04-28,P0016,S002,165,138.8
2022-04-29,P0016,S002,2,126.46
2022-04-30,P0016,S002,327,137.64
2022-05-01,P0016,S002,146,134.91
2022-05-02,P0016,S002,26,129.49
2022-05-03,P0016,S002,373,144.22
2022-05-04,P0016,S002,53,136.97
2022-05-05,P0016,S002,200,145.53
2022-05-06,P0016,S002,204,138.03
2022-05-07,P0016,S002,132,136.34
2022-05-08,P0016,S002,43,139.42
2022-05-09,P0016,S002,244,147.54
2022-05-10,P0016,S002,196,132.59
2022-05-11,P0016,S002,349,123.43
2022-05-12,P0016,S002,19,136.18
2022-05-13,P0016,S002,118,160.54
2022-05-14,P0016,S002,92,131.63
2022-05-15,P0016,S002,51,149.7
2022-05-16,P0016,S002,178,152.33
2022-05-17,P0016,S002,189,141.18
2022-05-18,P0016,S002,38,137.6
2022-05-19,P0016,S002,67,150.95
2022-05-20,P0016,S002,12,154.75
2022-05-21,P0016,S002,4,156.66
2022-05-22,P0016,S002,5,156.34
2022-05-23,P0016,S002,46,139.81
2022-05-24,P0016,S002,26,144.21
2022-05-25,P0016,S002,90,135.64
2022-05-26,P0016,S002,13,139.65
2022-05-27,P0016,S002,205,156.53
2022-05-28,P0016,S002,339,145.93
2022-05-29,P0016,S002,3,128.83
2022-05-30,P0016,S002,54,133.07
2022-05-31,P0016,S002,270,137.01
2022-06-01,P0016,S002,48,141.28
2022-06-02,P0016,S002,86,148.25
2022-06-03,P0016,S002,33,149.84
2022-06-04,P0016,S002,21,142.59
2022-06-05,P0016,S002,42,138.13
2022-06-06,P0016,S002,390,152.36
2022-06-07,P0016,S002,60,116.47
2022-06-08,P0016,S002,44,143.41
2022-06-09,P0016,S002,232,139.46
2022-06-10,P0016,S002,362,146.1
2022-06-11,P0016,S002,12,127.73
2022-06-12,P0016,S002,338,135.76
2022-06-13,P0016,S002,80,131.72
2022-06-14,P0016,S002,104,131.9
2022-06-15,P0016,S002,384,129.64
2022-06-16,P0016,S002,142,137.04
2022-06-17,P0016,S002,105,124.9
2022-06-18,P0016,S002,3,120.08
2022-06-19,P0016,S002,168,131.26
2022-06-20,P0016,S002,430,123.55
2022-06-21,P0016,S002,342,143.68
2022-06-22,P0016,S002,346,147.96
2022-06-23,P0016,S002,188,146.48
2022-06-24,P0016,S002,44,142.01
2022-06-25,P0016,S002,238,133.81
2022-06-26,P0016,S002,225,133.73
2022-06-27,P0016,S002,49,132.73
2022-06-28,P0016,S002,232,135.74
2022-06-29,P0016,S002,143,130.96
2022-06-30,P0016,S002,115,142.72
2022-07-01,P0016,S002,261,141.08
2022-07-02,P0016,S002,149,136.39
2022-07-03,P0016,S002,46,123.48
2022-07-04,P0016,S002,58,127.85
2022-07-05,P0016,S002,202,132.51
2022-07-06,P0016,S002,28,145.53
2022-07-07,P0016,S002,376,146.82
2022-07-08,P0016,S002,43,121.96
2022-07-09,P0016,S002,224,131.33
2022-07-10,P0016,S002,154,125.2
2022-07-11,P0016,S002,54,143.06
2022-07-12,P0016,S002,81,138.88
2022-07-13,P0016,S002,6,145.26
2022-07-14,P0016,S002,14,133.38
2022-07-15,P0016,S002,27,138.54
2022-07-16,P0016,S002,105,151.43
2022-07-17,P0016,S002,68,137.1
2022-07-18,P0016,S002,407,139.1
2022-07-19,P0016,S002,492,121.9
2022-07-20,P0016,S002,87,132.16
2022-07-21,P0016,S002,100,132.05
2022-07-22,P0016,S002,260,142.32
2022-07-23,P0016,S002,228,126.27
2022-07-24,P0016,S002,370,142.19
2022-07-25,P0016,S002,231,129.33
2022-07-26,P0016,S002,141,146.96
2022-07-27,P0016,S002,162,152.11
2022-07-28,P0016,S002,30,128.55
2022-07-29,P0016,S002,387,150.83
2022-07-30,P0016,S002,76,125.49
2022-07-31,P0016,S002,40,137.77
2022-08-01,P0016,S002,101,145.36
2022-08-02,P0016,S002,77,143.86
2022-08-03,P0016,S002,322,137.76
2022-08-04,P0016,S002,159,140.77
2022-08-05,P0016,S002,17,150.57
2022-08-06,P0016,S002,55,142.51
2022-08-07,P0016,S002,217,133.44
2022-08-08,P0016,S002,87,135.66
2022-08-09,P0016,S002,131,137.27
2022-08-10,P0016,S002,103,137.32
2022-08-11,P0016,S002,239,138.95
2022-08-12,P0016,S002,231,146.23
2022-08-13,P0016,S002,97,123.35
2022-08-14,P0016,S002,121,137.93
2022-08-15,P0016,S002,132,152.08
2022-08-16,P0016,S002,0,128.18
2022-08-17,P0016,S002,94,131.09
2022-08-18,P0016,S002,387,143.13
2022-08-19,P0016,S002,259,127.42
2022-08-20,P0016,S002,19,137.19
2022-08-21,P0016,S002,10,129.86
2022-08-22,P0016,S002,40,134.15
2022-08-23,P0016,S002,130,159.39
2022-08-24,P0016,S002,72,147.23
2022-08-25,P0016,S002,39,134.0
2022-08-26,P0016,S002,268,151.43
2022-08-27,P0016,S002,55,117.89
2022-08-28,P0016,S002,31,137.94
2022-08-29,P0016,S002,69,138.26
2022-08-30,P0016,S002,206,151.79
2022-08-31,P0016,S002,157,145.91
2022-09-01,P0016,S002,43,129.7
2022-09-02,P0016,S002,97,146.31
2022-09-03,P0016,S002,116,137.32
2022-09-04,P0016,S002,21,125.08
2022-09-05,P0016,S002,17,136.58
2022-09-06,P0016,S002,30,145.51
2022-09-07,P0016,S002,195,146.99
2022-09-08,P0016,S002,190,138.12
2022-09-09,P0016,S002,53,130.28
2022-09-10,P0016,S002,153,146.81
2022-09-11,P0016,S002,59,125.34
2022-09-12,P0016,S002,74,145.16
2022-09-13,P0016,S002,13,132.51
2022-09-14,P0016,S002,238,141.79
2022-09-15,P0016,S002,215,135.24
2022-09-16,P0016,S002,141,120.78
2022-09-17,P0016,S002,202,153.07
2022-09-18,P0016,S002,108,139.31
2022-09-19,P0016,S002,145,134.77
2022-09-20,P0016,S002,71,139.95
2022-09-21,P0016,S002,272,146.82
2022-09-22,P0016,S002,25,127.52
2022-09-23,P0016,S002,84,141.27
2022-09-24,P0016,S002,247,142.19
2022-09-25,P0016,S002,24,139.05
2022-09-26,P0016,S002,94,145.23
2022-09-27,P0016,S002,203,137.93
2022-09-28,P0016,S002,167,135.8
2022-09-29,P0016,S002,110,139.09
2022-09-30,P0016,S002,16,153.65
2022-10-01,P0016,S002,18,137.86
2022-10-02,P0016,S002,170,138.19
2022-10-03,P0016,S002,13,130.46
2022-10-04,P0016,S002,201,144.27
2022-10-05,P0016,S002,69,140.79
2022-10-06,P0016,S002,36,147.3
2022-10-07,P0016,S002,201,138.01
2022-10-08,P0016,S002,265,145.48
2022-10-09,P0016,S002,113,129.78
2022-10-10,P0016,S002,18,119.83
2022-10-11,P0016,S002,56,147.96
2022-10-12,P0016,S002,93,135.78
2022-10-13,P0016,S002,302,143.24
2022-10-14,P0016,S002,143,136.56
2022-10-15,P0016,S002,101,125.87
2022-10-16,P0016,S002,125,120.83
2022-10-17,P0016,S002,7,148.98
2022-10-18,P0016,S002,41,136.32
2022-10-19,P0016,S002,194,153.97
2022-10-20,P0016,S002,114,131.51
2022-10-21,P0016,S002,203,134.38
2022-10-22,P0016,S002,46,137.71
2022-10-23,P0016,S002,263,152.45
2022-10-24,P0016,S002,248,124.8
2022-10-25,P0016,S002,250,122.01
2022-10-26,P0016,S002,0,142.97
2022-10-27,P0016,S002,167,157.5
2022-10-28,P0016,S002,102,141.34
2022-10-29,P0016,S002,221,145.3
2022-10-30,P0016,S002,181,142.71
2022-10-31,P0016,S002,167,122.35
2022-11-01,P0016,S002,179,135.94
2022-11-02,P0016,S002,77,120.6
2022-11-03,P0016,S002,3,146.83
2022-11-04,P0016,S002,36,134.61
2022-11-05,P0016,S002,250,134.75
2022-11-06,P0016,S002,76,134.24
2022-11-07,P0016,S002,40,141.88
2022-11-08,P0016,S002,226,128.71
2022-11-09,P0016,S002,67,132.34
2022-11-10,P0016,S002,56,125.23
2022-11-11,P0016,S002,244,153.96
2022-11-12,P0016,S002,16,121.51
2022-11-13,P0016,S002,245,127.31
2022-11-14,P0016,S002,54,137.63
2022-11-15,P0016,S002,186,150.54
2022-11-16,P0016,S002,372,128.2
2022-11-17,P0016,S002,325,119.89
2022-11-18,P0016,S002,124,124.54
2022-11-19,P0016,S002,279,149.83
2022-11-20,P0016,S002,191,137.39
2022-11-21,P0016,S002,86,130.43
2022-11-22,P0016,S002,67,123.98
2022-11-23,P0016,S002,279,154.63
2022-11-24,P0016,S002,51,127.14
2022-11-25,P0016,S002,167,129.06
2022-11-26,P0016,S002,240,135.4
2022-11-27,P0016,S002,15,143.07
2022-11-28,P0016,S002,108,150.37
2022-11-29,P0016,S002,228,132.81
2022-11-30,P0016,S002,145,125.72
2022-12-01,P0016,S002,102,130.93
2022-12-02,P0016,S002,93,147.14
2022-12-03,P0016,S002,85,139.0
2022-12-04,P0016,S002,99,128.84
2022-12-05,P0016,S002,37,138.35
2022-12-06,P0016,S002,46,140.73
2022-12-07,P0016,S002,258,157.73
2022-12-08,P0016,S002,7,146.32
2022-12-09,P0016,S002,85,140.17
2022-12-10,P0016,S002,252,121.23
2022-12-11,P0016,S002,312,147.0
2022-12-12,P0016,S002,242,124.99
2022-12-13,P0016,S002,237,135.75
2022-12-14,P0016,S002,240,147.88
2022-12-15,P0016,S002,194,122.4
2022-12-16,P0016,S002,40,155.49
2022-12-17,P0016,S002,11,123.61
2022-12-18,P0016,S002,97,145.78
2022-12-19,P0016,S002,70,141.14
2022-12-20,P0016,S002,328,152.67
2022-12-21,P0016,S002,76,126.62
2022-12-22,P0016,S002,64,142.2
2022-12-23,P0016,S002,156,149.54
2022-12-24,P0016,S002,101,128.68
2022-12-25,P0016,S002,235,145.61
2022-12-26,P0016,S002,67,139.96
2022-12-27,P0016,S002,73,137.43
2022-12-28,P0016,S002,49,137.1
2022-12-29,P0016,S002,242,128.46
2022-12-30,P0016,S002,277,121.61
2022-12-31,P0016,S002,61,141.39
2023-01-01,P0016,S002,139,144.94
2023-01-02,P0016,S002,190,130.28
2023-01-03,P0016,S002,112,135.93
2023-01-04,P0016,S002,3,124.58
2023-01-05,P0016,S002,116,144.49
2023-01-06,P0016,S002,219,147.03
2023-01-07,P0016,S002,50,129.38
2023-01-08,P0016,S002,213,123.5
2023-01-09,P0016,S002,14,138.38
2023-01-10,P0016,S002,10,135.84
2023-01-11,P0016,S002,195,143.65
2023-01-12,P0016,S002,238,140.21
2023-01-13,P0016,S002,34,136.53
2023-01-14,P0016,S002,50,142.0
2023-01-15,P0016,S002,174,143.84
2023-01-16,P0016,S002,296,137.49
2023-01-17,P0016,S002,7,136.42
2023-01-18,P0016,S002,152,148.37
2023-01-19,P0016,S002,247,135.66
2023-01-20,P0016,S002,371,137.88
2023-01-21,P0016,S002,105,144.39
2023-01-22,P0016,S002,193,150.19
2023-01-23,P0016,S002,22,140.31
2023-01-24,P0016,S002,10,126.7
2023-01-25,P0016,S002,206,133.68
2023-01-26,P0016,S002,268,143.06
2023-01-27,P0016,S002,36,148.5
2023-01-28,P0016,S002,38,132.54
2023-01-29,P0016,S002,0,138.64
2023-01-30,P0016,S002,272,156.63
2023-01-31,P0016,S002,40,151.91
2023-02-01,P0016,S002,70,150.75
2023-02-02,P0016,S002,149,146.68
2023-02-03,P0016,S002,34,138.13
2023-02-04,P0016,S002,107,129.16
2023-02-05,P0016,S002,136,153.38
2023-02-06,P0016,S002,295,149.94
2023-02-07,P0016,S002,62,133.74
2023-02-08,P0016,S002,241,135.99
2023-02-09,P0016,S002,163,131.34
2023-02-10,P0016,S002,96,131.7
2023-02-11,P0016,S002,171,133.02
2023-02-12,P0016,S002,60,134.46
2023-02-13,P0016,S002,17,131.18
2023-02-14,P0016,S002,30,135.86
2023-02-15,P0016,S002,36,146.56
2023-02-16,P0016,S002,86,123.15
2023-02-17,P0016,S002,162,146.25
2023-02-18,P0016,S002,227,138.76
2023-02-19,P0016,S002,97,135.57
2023-02-20,P0016,S002,59,134.81
2023-02-21,P0016,S002,209,139.28
2023-02-22,P0016,S002,323,136.24
2023-02-23,P0016,S002,202,145.37
2023-02-24,P0016,S002,18,127.9
2023-02-25,P0016,S002,25,125.88
2023-02-26,P0016,S002,245,131.93
2023-02-27,P0016,S002,121,116.05
2023-02-28,P0016,S002,284,150.59
2023-03-01,P0016,S002,41,122.08
2023-03-02,P0016,S002,134,152.61
2023-03-03,P0016,S002,273,135.96
2023-03-04,P0016,S002,63,120.98
2023-03-05,P0016,S002,157,155.35
2023-03-06,P0016,S002,199,136.12
2023-03-07,P0016,S002,104,133.85
2023-03-08,P0016,S002,290,137.3
2023-03-09,P0016,S002,358,123.25
2023-03-10,P0016,S002,27,129.86
2023-03-11,P0016,S002,218,149.7
2023-03-12,P0016,S002,114,129.53
2023-03-13,P0016,S002,144,138.96
2023-03-14,P0016,S002,147,118.37
2023-03-15,P0016,S002,66,139.9
2023-03-16,P0016,S002,103,148.76
2023-03-17,P0016,S002,3,137.76
2023-03-18,P0016,S002,257,135.71
2023-03-19,P0016,S002,22,139.28
2023-03-20,P0016,S002,57,147.31
2023-03-21,P0016,S002,194,134.98
2023-03-22,P0016,S002,18,121.24
2023-03-23,P0016,S002,32,127.73
2023-03-24,P0016,S002,168,146.79
2023-03-25,P0016,S002,30,135.75
2023-03-26,P0016,S002,141,138.46
2023-03-27,P0016,S002,31,147.45
2023-03-28,P0016,S002,11,126.53
2023-03-29,P0016,S002,88,133.71
2023-03-30,P0016,S002,33,147.35
2023-03-31,P0016,S002,133,127.18
2023-04-01,P0016,S002,247,147.28
2023-04-02,P0016,S002,343,134.2
2023-04-03,P0016,S002,205,140.14
2023-04-04,P0016,S002,33,131.22
2023-04-05,P0016,S002,19,141.07
2023-04-06,P0016,S002,184,134.68
2023-04-07,P0016,S002,275,134.27
2023-04-08,P0016,S002,176,126.17
2023-04-09,P0016,S002,208,130.11
2023-04-10,P0016,S002,80,133.08
2023-04-11,P0016,S002,212,140.55
2023-04-12,P0016,S002,348,135.88
2023-04-13,P0016,S002,114,115.87
2023-04-14,P0016,S002,2,139.62
2023-04-15,P0016,S002,169,136.08
2023-04-16,P0016,S002,237,133.58
2023-04-17,P0016,S002,16,142.6
2023-04-18,P0016,S002,148,145.52
2023-04-19,P0016,S002,325,135.79
2023-04-20,P0016,S002,17,131.82
2023-04-21,P0016,S002,181,151.16
2023-04-22,P0016,S002,108,141.91
2023-04-23,P0016,S002,3,121.95
2023-04-24,P0016,S002,260,146.54
2023-04-25,P0016,S002,6,120.43
2023-04-26,P0016,S002,318,146.02
2023-04-27,P0016,S002,160,143.56
2023-04-28,P0016,S002,5,139.93
2023-04-29,P0016,S002,217,133.41
2023-04-30,P0016,S002,186,137.98
2023-05-01,P0016,S002,117,128.3
2023-05-02,P0016,S002,337,127.13
2023-05-03,P0016,S002,38,115.26
2023-05-04,P0016,S002,50,145.46
2023-05-05,P0016,S002,49,137.2
2023-05-06,P0016,S002,252,138.59
2023-05-07,P0016,S002,329,141.5
2023-05-08,P0016,S002,207,121.56
2023-05-09,P0016,S002,129,143.75
2023-05-10,P0016,S002,22,121.38
2023-05-11,P0016,S002,44,137.92
2023-05-12,P0016,S002,46,157.97
2023-05-13,P0016,S002,9,154.46
2023-05-14,P0016,S002,36,156.8
2023-05-15,P0016,S002,81,138.53
2023-05-16,P0016,S002,212,143.03
2023-05-17,P0016,S002,63,120.05
2023-05-18,P0016,S002,398,140.58
2023-05-19,P0016,S002,84,137.4
2023-05-20,P0016,S002,336,148.35
2023-05-21,P0016,S002,138,120.56
2023-05-22,P0016,S002,236,141.49
2023-05-23,P0016,S002,52,130.67
2023-05-24,P0016,S002,130,153.66
2023-05-25,P0016,S002,105,143.66
2023-05-26,P0016,S002,225,151.49
2023-05-27,P0016,S002,69,142.71
2023-05-28,P0016,S002,18,143.83
2023-05-29,P0016,S002,93,135.32
2023-05-30,P0016,S002,100,135.75
2023-05-31,P0016,S002,4,143.25
2023-06-01,P0016,S002,450,127.97
2023-06-02,P0016,S002,122,135.17
2023-06-03,P0016,S002,329,150.43
2023-06-04,P0016,S002,13,139.69
2023-06-05,P0016,S002,31,150.89
2023-06-06,P0016,S002,212,133.6
2023-06-07,P0016,S002,128,129.68
2023-06-08,P0016,S002,4,140.23
2023-06-09,P0016,S002,395,147.58
2023-06-10,P0016,S002,103,119.43
2023-06-11,P0016,S002,158,146.85
2023-06-12,P0016,S002,28,145.02
2023-06-13,P0016,S002,104,157.68
2023-06-14,P0016,S002,110,145.17
2023-06-15,P0016,S002,50,137.86
2023-06-16,P0016,S002,81,124.47
2023-06-17,P0016,S002,115,145.81
2023-06-18,P0016,S002,86,137.12
2023-06-19,P0016,S002,273,132.77
2023-06-20,P0016,S002,25,127.12
2023-06-21,P0016,S002,167,156.1
2023-06-22,P0016,S002,192,129.95
2023-06-23,P0016,S002,358,147.38
2023-06-24,P0016,S002,277,135.88
2023-06-25,P0016,S002,54,146.09
2023-06-26,P0016,S002,353,138.97
2023-06-27,P0016,S002,82,120.51
2023-06-28,P0016,S002,153,140.33
2023-06-29,P0016,S002,258,136.1
2023-06-30,P0016,S002,6,131.49
2023-07-01,P0016,S002,296,144.72
2023-07-02,P0016,S002,95,132.3
2023-07-03,P0016,S002,272,146.07
2023-07-04,P0016,S002,59,129.7
2023-07-05,P0016,S002,257,150.76
2023-07-06,P0016,S002,20,136.94
2023-07-07,P0016,S002,73,138.42
2023-07-08,P0016,S002,136,124.09
2023-07-09,P0016,S002,3,131.41
2023-07-10,P0016,S002,144,150.77
2023-07-11,P0016,S002,15,140.22
2023-07-12,P0016,S002,88,134.99
2023-07-13,P0016,S002,47,145.08
2023-07-14,P0016,S002,265,139.99
2023-07-15,P0016,S002,271,133.25
2023-07-16,P0016,S002,269,134.38
2023-07-17,P0016,S002,70,119.24
2023-07-18,P0016,S002,89,132.72
2023-07-19,P0016,S002,126,148.44
2023-07-20,P0016,S002,220,144.07
2023-07-21,P0016,S002,68,144.07
2023-07-22,P0016,S002,102,151.56
2023-07-23,P0016,S002,227,151.12
2023-07-24,P0016,S002,195,147.92
2023-07-25,P0016,S002,11,133.66
2023-07-26,P0016,S002,91,151.67
2023-07-27,P0016,S002,2,152.23
2023-07-28,P0016,S002,79,151.71
2023-07-29,P0016,S002,326,147.88
2023-07-30,P0016,S002,80,122.46
2023-07-31,P0016,S002,40,144.53
2023-08-01,P0016,S002,237,144.22
2023-08-02,P0016,S002,78,133.75
2023-08-03,P0016,S002,374,141.04
2023-08-04,P0016,S002,36,124.97
2023-08-05,P0016,S002,55,135.15
2023-08-06,P0016,S002,43,145.84
2023-08-07,P0016,S002,289,142.54
2023-08-08,P0016,S002,59,129.28
2023-08-09,P0016,S002,143,133.55
2023-08-10,P0016,S002,21,141.37
2023-08-11,P0016,S002,97,145.41
2023-08-12,P0016,S002,202,151.66
2023-08-13,P0016,S002,124,135.18
2023-08-14,P0016,S002,105,143.22
2023-08-15,P0016,S002,60,132.94
2023-08-16,P0016,S002,292,135.43
2023-08-17,P0016,S002,0,120.92
2023-08-18,P0016,S002,251,140.74
2023-08-19,P0016,S002,404,134.4
2023-08-20,P0016,S002,45,123.42
2023-08-21,P0016,S002,273,139.02
2023-08-22,P0016,S002,147,134.65
2023-08-23,P0016,S002,6,146.03
2023-08-24,P0016,S002,29,138.77
2023-08-25,P0016,S002,48,149.6
2023-08-26,P0016,S002,90,138.98
2023-08-27,P0016,S002,199,152.07
2023-08-28,P0016,S002,71,145.99
2023-08-29,P0016,S002,139,136.46
2023-08-30,P0016,S002,56,139.8
2023-08-31,P0016,S002,35,144.56
2023-09-01,P0016,S002,106,147.21
2023-09-02,P0016,S002,168,142.56
2023-09-03,P0016,S002,6,140.8
2023-09-04,P0016,S002,33,153.45
2023-09-05,P0016,S002,122,145.0
2023-09-06,P0016,S002,55,136.22
2023-09-07,P0016,S002,248,137.14
2023-09-08,P0016,S002,14,119.83
2023-09-09,P0016,S002,169,159.71
2023-09-10,P0016,S002,452,128.05
2023-09-11,P0016,S002,409,135.83
2023-09-12,P0016,S002,285,146.53
2023-09-13,P0016,S002,39,150.37
2023-09-14,P0016,S002,248,124.65
2023-09-15,P0016,S002,60,121.85
2023-09-16,P0016,S002,112,130.45
2023-09-17,P0016,S002,193,133.07
2023-09-18,P0016,S002,8,129.6
2023-09-19,P0016,S002,20,151.8
2023-09-20,P0016,S002,8,157.48
2023-09-21,P0016,S002,181,156.06
2023-09-22,P0016,S002,158,142.62
2023-09-23,P0016,S002,47,136.07
2023-09-24,P0016,S002,151,154.36
2023-09-25,P0016,S002,8,137.05
2023-09-26,P0016,S002,27,128.6
2023-09-27,P0016,S002,33,146.19
2023-09-28,P0016,S002,274,154.11
2023-09-29,P0016,S002,21,140.67
2023-09-30,P0016,S002,66,150.52
2023-10-01,P0016,S002,93,139.19
2023-10-02,P0016,S002,49,131.82
2023-10-03,P0016,S002,214,136.79
2023-10-04,P0016,S002,25,150.09
2023-10-05,P0016,S002,75,155.91
2023-10-06,P0016,S002,116,152.83
2023-10-07,P0016,S002,43,150.56
2023-10-08,P0016,S002,111,142.01
2023-10-09,P0016,S002,23,123.51
2023-10-10,P0016,S002,54,133.88
2023-10-11,P0016,S002,233,126.44
2023-10-12,P0016,S002,396,139.94
2023-10-13,P0016,S002,95,140.73
2023-10-14,P0016,S002,71,142.58
2023-10-15,P0016,S002,176,130.68
2023-10-16,P0016,S002,39,144.02
2023-10-17,P0016,S002,55,157.44
2023-10-18,P0016,S002,287,153.75
2023-10-19,P0016,S002,30,152.59
2023-10-20,P0016,S002,186,153.02
2023-10-21,P0016,S002,240,130.29
2023-10-22,P0016,S002,338,141.44
2023-10-23,P0016,S002,74,126.9
2023-10-24,P0016,S002,123,151.53
2023-10-25,P0016,S002,86,137.43
2023-10-26,P0016,S002,96,141.89
2023-10-27,P0016,S002,133,146.63
2023-10-28,P0016,S002,310,144.09
2023-10-29,P0016,S002,130,148.0
2023-10-30,P0016,S002,202,131.68
2023-10-31,P0016,S002,114,126.89
2023-11-01,P0016,S002,1,130.51
2023-11-02,P0016,S002,196,140.45
2023-11-03,P0016,S002,157,140.03
2023-11-04,P0016,S002,128,146.84
2023-11-05,P0016,S002,413,151.3
2023-11-06,P0016,S002,48,148.36
2023-11-07,P0016,S002,71,137.67
2023-11-08,P0016,S002,67,156.91
2023-11-09,P0016,S002,179,139.65
2023-11-10,P0016,S002,20,138.6
2023-11-11,P0016,S002,269,133.57
2023-11-12,P0016,S002,107,132.75
2023-11-13,P0016,S002,94,119.82
2023-11-14,P0016,S002,344,140.84
2023-11-15,P0016,S002,118,140.29
2023-11-16,P0016,S002,332,126.8
2023-11-17,P0016,S002,344,137.75
2023-11-18,P0016,S002,219,133.48
2023-11-19,P0016,S002,86,148.93
2023-11-20,P0016,S002,154,135.43
2023-11-21,P0016,S002,77,137.68
2023-11-22,P0016,S002,83,143.57
2023-11-23,P0016,S002,6,134.84
2023-11-24,P0016,S002,362,149.0
2023-11-25,P0016,S002,35,120.6
2023-11-26,P0016,S002,45,147.62
2023-11-27,P0016,S002,40,143.8
2023-11-28,P0016,S002,64,137.94
2023-11-29,P0016,S002,36,145.21
2023-11-30,P0016,S002,274,142.92
2023-12-01,P0016,S002,157,115.03
2023-12-02,P0016,S002,29,134.35
